year_film,year_ceremony,ceremony,category,name,film,winner
2007,2008,80,FOREIGN LANGUAGE FILM,Kazakhstan,Mongol,False
2007,2008,80,FOREIGN LANGUAGE FILM,Russia,12,False
2007,2008,80,MAKEUP,Didier Lavergne and Jan Archibald,La Vie en Rose,True
2007,2008,80,MAKEUP,Rick Baker and Kazuhiro Tsuji,Norbit,False
2007,2008,80,MAKEUP,Ve Neill and Martin Samuel,Pirates of the Caribbean: At World's End,False
2007,2008,80,MUSIC (Original Score),Dario Marianelli,Atonement,True
2007,2008,80,MUSIC (Original Score),Alberto Iglesias,The Kite Runner,False
2007,2008,80,MUSIC (Original Score),James Newton Howard,Michael Clayton,False
2007,2008,80,MUSIC (Original Score),Michael Giacchino,Ratatouille,False
2007,2008,80,MUSIC (Original Score),Marco Beltrami,3:10 to Yuma,False
2007,2008,80,MUSIC (Original Song),Music and Lyric by Glen Hansard and Marketa Irglova,Once,True
2007,2008,80,MUSIC (Original Song),Music by Alan Menken; Lyric by Stephen Schwartz,Enchanted,False
2007,2008,80,MUSIC (Original Song),"Music and Lyric by Jamal Joseph, Charles Mack and Tevin Thomas",August Rush,False
2007,2008,80,MUSIC (Original Song),Music by Alan Menken; Lyric by Stephen Schwartz,Enchanted,False
2007,2008,80,MUSIC (Original Song),Music by Alan Menken; Lyric by Stephen Schwartz,Enchanted,False
2007,2008,80,BEST PICTURE,"Tim Bevan, Eric Fellner and Paul Webster, Producers",Atonement,False
2007,2008,80,BEST PICTURE,"Lianne Halfon, Mason Novick and Russell Smith, Producers",Juno,False
2007,2008,80,BEST PICTURE,"Sydney Pollack, Jennifer Fox and Kerry Orent, Producers",Michael Clayton,False
2007,2008,80,BEST PICTURE,"Scott Rudin, Ethan Coen and Joel Coen, Producers",No Country for Old Men,True
2007,2008,80,BEST PICTURE,"JoAnne Sellar, Paul Thomas Anderson and Daniel Lupi, Producers",There Will Be Blood,False
2007,2008,80,SHORT FILM (Animated),Josh Raskin,I Met the Walrus,False
2007,2008,80,SHORT FILM (Animated),Chris Lavis and Maciek Szczerbowski,Madame Tutli-Putli,False
2007,2008,80,SHORT FILM (Animated),Samuel Tourneux and Simon Vanesse,Même les Pigeons Vont au Paradis (Even Pigeons Go to Heaven),False
2007,2008,80,SHORT FILM (Animated),Alexander Petrov,My Love (Moya Lyubov),False
2007,2008,80,SHORT FILM (Animated),Suzie Templeton and Hugh Welchman,Peter & the Wolf,True
2007,2008,80,SHORT FILM (Live Action),Christian E. Christiansen and Louise Vesth,At Night,False
2007,2008,80,SHORT FILM (Live Action),Andrea Jublin,Il Supplente (The Substitute),False
2007,2008,80,SHORT FILM (Live Action),Philippe Pollet-Villard,Le Mozart des Pickpockets (The Mozart of Pickpockets),True
2007,2008,80,SHORT FILM (Live Action),Guido Thys and Anja Daelemans,Tanghi Argentini,False
2007,2008,80,SHORT FILM (Live Action),Daniel Barber and Matthew Brown,The Tonto Woman,False
2007,2008,80,SOUND EDITING,Karen Baker Landers and Per Hallberg,The Bourne Ultimatum,True
2007,2008,80,SOUND EDITING,Skip Lievsay,No Country for Old Men,False
2007,2008,80,SOUND EDITING,Randy Thom and Michael Silvers,Ratatouille,False
2007,2008,80,SOUND EDITING,Christopher Scarabosio and Matthew Wood,There Will Be Blood,False
2007,2008,80,SOUND EDITING,Ethan Van der Ryn and Mike Hopkins,Transformers,False
2007,2008,80,SOUND MIXING,"Scott Millan, David Parker and Kirk Francis",The Bourne Ultimatum,True
2007,2008,80,SOUND MIXING,"Skip Lievsay, Craig Berkey, Greg Orloff and Peter Kurland",No Country for Old Men,False
2007,2008,80,SOUND MIXING,"Randy Thom, Michael Semanick and Doc Kane",Ratatouille,False
2007,2008,80,SOUND MIXING,"Paul Massey, David Giammarco and Jim Stuebe",3:10 to Yuma,False
2007,2008,80,SOUND MIXING,"Kevin O'Connell, Greg P. Russell and Peter J. Devlin",Transformers,False
2007,2008,80,VISUAL EFFECTS,"Michael Fink, Bill Westenhofer, Ben Morris and Trevor Wood",The Golden Compass,True
2007,2008,80,VISUAL EFFECTS,"John Knoll, Hal Hickel, Charles Gibson and John Frazier",Pirates of the Caribbean: At World's End,False
2007,2008,80,VISUAL EFFECTS,"Scott Farrar, Scott Benza, Russell Earl and John Frazier",Transformers,False
2007,2008,80,WRITING (Adapted Screenplay),Screenplay by Christopher Hampton,Atonement,False
2007,2008,80,WRITING (Adapted Screenplay),Written by Sarah Polley,Away from Her,False
2007,2008,80,WRITING (Adapted Screenplay),Screenplay by Ronald Harwood,The Diving Bell and the Butterfly,False
2007,2008,80,WRITING (Adapted Screenplay),Written for the screen by Joel Coen & Ethan Coen,No Country for Old Men,True
2007,2008,80,WRITING (Adapted Screenplay),Written for the Screen by Paul Thomas Anderson,There Will Be Blood,False
2007,2008,80,WRITING (Original Screenplay),Written by Diablo Cody,Juno,True
2007,2008,80,WRITING (Original Screenplay),Written by Nancy Oliver,Lars and the Real Girl,False
2007,2008,80,WRITING (Original Screenplay),Written by Tony Gilroy,Michael Clayton,False
2007,2008,80,WRITING (Original Screenplay),"Screenplay by Brad Bird; Story by Jan Pinkava, Jim Capobianco, Brad Bird",Ratatouille,False
2007,2008,80,WRITING (Original Screenplay),Written by Tamara Jenkins,The Savages,False
2007,2008,80,HONORARY AWARD, Robert Boyle in recognition of one of cinema's great careers in art direction.,,True
2008,2009,81,ACTOR IN A LEADING ROLE,Richard Jenkins,The Visitor,False
2008,2009,81,ACTOR IN A LEADING ROLE,Frank Langella,Frost/Nixon,False
2008,2009,81,ACTOR IN A LEADING ROLE,Sean Penn,Milk,True
2008,2009,81,ACTOR IN A LEADING ROLE,Brad Pitt,The Curious Case of Benjamin Button,False
2008,2009,81,ACTOR IN A LEADING ROLE,Mickey Rourke,The Wrestler,False
2008,2009,81,ACTOR IN A SUPPORTING ROLE,Josh Brolin,Milk,False
2008,2009,81,ACTOR IN A SUPPORTING ROLE,Robert Downey Jr.,Tropic Thunder,False
2008,2009,81,ACTOR IN A SUPPORTING ROLE,Philip Seymour Hoffman,Doubt,False
2008,2009,81,ACTOR IN A SUPPORTING ROLE,Heath Ledger,The Dark Knight,True
2008,2009,81,ACTOR IN A SUPPORTING ROLE,Michael Shannon,Revolutionary Road,False
2008,2009,81,ACTRESS IN A LEADING ROLE,Anne Hathaway,Rachel Getting Married,False
2008,2009,81,ACTRESS IN A LEADING ROLE,Angelina Jolie,Changeling,False
2008,2009,81,ACTRESS IN A LEADING ROLE,Melissa Leo,Frozen River,False
2008,2009,81,ACTRESS IN A LEADING ROLE,Meryl Streep,Doubt,False
2008,2009,81,ACTRESS IN A LEADING ROLE,Kate Winslet,The Reader,True
2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Doubt,False
2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Penélope Cruz,Vicky Cristina Barcelona,True
2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Viola Davis,Doubt,False
2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Taraji P. Henson,The Curious Case of Benjamin Button,False
2008,2009,81,ACTRESS IN A SUPPORTING ROLE,Marisa Tomei,The Wrestler,False
2008,2009,81,ANIMATED FEATURE FILM,Chris Williams and Byron Howard,Bolt,False
2008,2009,81,ANIMATED FEATURE FILM,John Stevenson and Mark Osborne,Kung Fu Panda,False
2008,2009,81,ANIMATED FEATURE FILM,Andrew Stanton,WALL-E,True
2008,2009,81,ART DIRECTION,Art Direction: James J. Murakami; Set Decoration: Gary Fettis,Changeling,False
2008,2009,81,ART DIRECTION,Art Direction: Donald Graham Burt; Set Decoration: Victor J. Zolfo,The Curious Case of Benjamin Button,True
2008,2009,81,ART DIRECTION,Art Direction: Nathan Crowley; Set Decoration: Peter Lando,The Dark Knight,False
2008,2009,81,ART DIRECTION,Art Direction: Michael Carlin; Set Decoration: Rebecca Alleway,The Duchess,False
2008,2009,81,ART DIRECTION,Art Direction: Kristi Zea; Set Decoration: Debra Schutt,Revolutionary Road,False
2008,2009,81,CINEMATOGRAPHY,Tom Stern,Changeling,False
2008,2009,81,CINEMATOGRAPHY,Claudio Miranda,The Curious Case of Benjamin Button,False
2008,2009,81,CINEMATOGRAPHY,Wally Pfister,The Dark Knight,False
2008,2009,81,CINEMATOGRAPHY,Chris Menges and Roger Deakins,The Reader,False
2008,2009,81,CINEMATOGRAPHY,Anthony Dod Mantle,Slumdog Millionaire,True
2008,2009,81,COSTUME DESIGN,Catherine Martin,Australia,False
2008,2009,81,COSTUME DESIGN,Jacqueline West,The Curious Case of Benjamin Button,False
2008,2009,81,COSTUME DESIGN,Michael O'Connor,The Duchess,True
2008,2009,81,COSTUME DESIGN,Danny Glicker,Milk,False
2008,2009,81,COSTUME DESIGN,Albert Wolsky,Revolutionary Road,False
2008,2009,81,DIRECTING,David Fincher,The Curious Case of Benjamin Button,False
2008,2009,81,DIRECTING,Ron Howard,Frost/Nixon,False
2008,2009,81,DIRECTING,Gus Van Sant,Milk,False
2008,2009,81,DIRECTING,Stephen Daldry,The Reader,False
2008,2009,81,DIRECTING,Danny Boyle,Slumdog Millionaire,True
2008,2009,81,DOCUMENTARY (Feature),Ellen Kuras and Thavisouk Phrasavath,The Betrayal (Nerakhoon),False
2008,2009,81,DOCUMENTARY (Feature),Werner Herzog and Henry Kaiser,Encounters at the End of the World,False
2008,2009,81,DOCUMENTARY (Feature),Scott Hamilton Kennedy,The Garden,False
2008,2009,81,DOCUMENTARY (Feature),James Marsh and Simon Chinn,Man on Wire,True
2008,2009,81,DOCUMENTARY (Feature),Tia Lessin and Carl Deal,Trouble the Water,False
2008,2009,81,DOCUMENTARY (Short Subject),Steven Okazaki,The Conscience of Nhem En,False
2008,2009,81,DOCUMENTARY (Short Subject),Irene Taylor Brodsky and Tom Grant,The Final Inch,False
2008,2009,81,DOCUMENTARY (Short Subject),Megan Mylan,Smile Pinki,True
2008,2009,81,DOCUMENTARY (Short Subject),Adam Pertofsky and Margaret Hyde,The Witness - From the Balcony of Room 306,False
2008,2009,81,FILM EDITING,Kirk Baxter and Angus Wall,The Curious Case of Benjamin Button,False
2008,2009,81,FILM EDITING,Lee Smith,The Dark Knight,False
2008,2009,81,FILM EDITING,Mike Hill and Dan Hanley,Frost/Nixon,False
2008,2009,81,FILM EDITING,Elliot Graham,Milk,False
2008,2009,81,FILM EDITING,Chris Dickens,Slumdog Millionaire,True
2008,2009,81,FOREIGN LANGUAGE FILM,Germany,The Baader Meinhof Complex,False
2008,2009,81,FOREIGN LANGUAGE FILM,France,The Class,False
2008,2009,81,FOREIGN LANGUAGE FILM,Japan,Departures,True
2008,2009,81,FOREIGN LANGUAGE FILM,Austria,Revanche,False
2008,2009,81,FOREIGN LANGUAGE FILM,Israel,Waltz with Bashir,False
2008,2009,81,MAKEUP,Greg Cannom,The Curious Case of Benjamin Button,True
2008,2009,81,MAKEUP,"John Caglione, Jr. and Conor O'Sullivan",The Dark Knight,False
2008,2009,81,MAKEUP,Mike Elizalde and Thom Floutz,Hellboy II: The Golden Army,False
2008,2009,81,MUSIC (Original Score),Alexandre Desplat,The Curious Case of Benjamin Button,False
2008,2009,81,MUSIC (Original Score),James Newton Howard,Defiance,False
2008,2009,81,MUSIC (Original Score),Danny Elfman,Milk,False
2008,2009,81,MUSIC (Original Score),A.R. Rahman,Slumdog Millionaire,True
2008,2009,81,MUSIC (Original Score),Thomas Newman,WALL-E,False
2008,2009,81,MUSIC (Original Song),Music by Peter Gabriel and Thomas Newman; Lyric by Peter Gabriel,WALL-E,False
2008,2009,81,MUSIC (Original Song),Music by A.R. Rahman; Lyric by Gulzar,Slumdog Millionaire,True
2008,2009,81,MUSIC (Original Song),Music and Lyric by A.R. Rahman and Maya Arulpragasam,Slumdog Millionaire,False
2008,2009,81,BEST PICTURE,"Kathleen Kennedy, Frank Marshall and Ceán Chaffin, Producers",The Curious Case of Benjamin Button,False
2008,2009,81,BEST PICTURE,"Brian Grazer, Ron Howard and Eric Fellner, Producers",Frost/Nixon,False
2008,2009,81,BEST PICTURE,"Dan Jinks and Bruce Cohen, Producers",Milk,False
2008,2009,81,BEST PICTURE,"Anthony Minghella, Sydney Pollack, Donna Gigliotti and Redmond Morris, Producers",The Reader,False
2008,2009,81,BEST PICTURE,"Christian Colson, Producer",Slumdog Millionaire,True
2008,2009,81,SHORT FILM (Animated),Kunio Kato,La Maison en Petits Cubes,True
2008,2009,81,SHORT FILM (Animated),Konstantin Bronzit,Lavatory - Lovestory,False
2008,2009,81,SHORT FILM (Animated),Emud Mokhberi and Thierry Marchand,Oktapodi,False
2008,2009,81,SHORT FILM (Animated),Doug Sweetland,Presto,False
2008,2009,81,SHORT FILM (Animated),Alan Smith and Adam Foulkes,This Way Up,False
2008,2009,81,SHORT FILM (Live Action),Reto Caffi,Auf der Strecke (On the Line),False
2008,2009,81,SHORT FILM (Live Action),Elizabeth Marre and Olivier Pont,Manon on the Asphalt,False
2008,2009,81,SHORT FILM (Live Action),Steph Green and Tamara Anghie,New Boy,False
2008,2009,81,SHORT FILM (Live Action),Tivi Magnusson and Dorte Høgh,The Pig,False
2008,2009,81,SHORT FILM (Live Action),Jochen Alexander Freydank,Spielzeugland (Toyland),True
2008,2009,81,SOUND EDITING,Richard King,The Dark Knight,True
2008,2009,81,SOUND EDITING,Frank Eulner and Christopher Boyes,Iron Man,False
2008,2009,81,SOUND EDITING,Glenn Freemantle and Tom Sayers,Slumdog Millionaire,False
2008,2009,81,SOUND EDITING,Ben Burtt and Matthew Wood,WALL-E,False
2008,2009,81,SOUND EDITING,Wylie Stateman,Wanted,False
2008,2009,81,SOUND MIXING,"David Parker, Michael Semanick, Ren Klyce and Mark Weingarten",The Curious Case of Benjamin Button,False
2008,2009,81,SOUND MIXING,"Lora Hirschberg, Gary Rizzo and Ed Novick",The Dark Knight,False
2008,2009,81,SOUND MIXING,"Ian Tapp, Richard Pryke and Resul Pookutty",Slumdog Millionaire,True
2008,2009,81,SOUND MIXING,"Tom Myers, Michael Semanick and Ben Burtt",WALL-E,False
2008,2009,81,SOUND MIXING,"Chris Jenkins, Frank A. Montaño and Petr Forejt",Wanted,False
2008,2009,81,VISUAL EFFECTS,"Eric Barba, Steve Preeg, Burt Dalton and Craig Barron",The Curious Case of Benjamin Button,True
2008,2009,81,VISUAL EFFECTS,"Nick Davis, Chris Corbould, Tim Webber and Paul Franklin",The Dark Knight,False
2008,2009,81,VISUAL EFFECTS,"John Nelson, Ben Snow, Dan Sudick and Shane Mahan",Iron Man,False
2008,2009,81,WRITING (Adapted Screenplay),Screenplay by Eric Roth; Screen story by Eric Roth and Robin Swicord,The Curious Case of Benjamin Button,False
2008,2009,81,WRITING (Adapted Screenplay),Written by John Patrick Shanley,Doubt,False
2008,2009,81,WRITING (Adapted Screenplay),Screenplay by Peter Morgan,Frost/Nixon,False
2008,2009,81,WRITING (Adapted Screenplay),Screenplay by David Hare,The Reader,False
2008,2009,81,WRITING (Adapted Screenplay),Screenplay by Simon Beaufoy,Slumdog Millionaire,True
2008,2009,81,WRITING (Original Screenplay),Written by Courtney Hunt,Frozen River,False
2008,2009,81,WRITING (Original Screenplay),Written by Mike Leigh,Happy-Go-Lucky,False
2008,2009,81,WRITING (Original Screenplay),Written by Martin McDonagh,In Bruges,False
2008,2009,81,WRITING (Original Screenplay),Written by Dustin Lance Black,Milk,True
2008,2009,81,WRITING (Original Screenplay),"Screenplay by Andrew Stanton, Jim Reardon; Original story by Andrew Stanton, Pete Docter",WALL-E,False
2008,2009,81,JEAN HERSHOLT HUMANITARIAN AWARD,Jerry Lewis,,True
2009,2010,82,ACTOR IN A LEADING ROLE,Jeff Bridges,Crazy Heart,True
2009,2010,82,ACTOR IN A LEADING ROLE,George Clooney,Up in the Air,False
2009,2010,82,ACTOR IN A LEADING ROLE,Colin Firth,A Single Man,False
2009,2010,82,ACTOR IN A LEADING ROLE,Morgan Freeman,Invictus,False
2009,2010,82,ACTOR IN A LEADING ROLE,Jeremy Renner,The Hurt Locker,False
2009,2010,82,ACTOR IN A SUPPORTING ROLE,Matt Damon,Invictus,False
2009,2010,82,ACTOR IN A SUPPORTING ROLE,Woody Harrelson,The Messenger,False
2009,2010,82,ACTOR IN A SUPPORTING ROLE,Christopher Plummer,The Last Station,False
2009,2010,82,ACTOR IN A SUPPORTING ROLE,Stanley Tucci,The Lovely Bones,False
2009,2010,82,ACTOR IN A SUPPORTING ROLE,Christoph Waltz,Inglourious Basterds,True
2009,2010,82,ACTRESS IN A LEADING ROLE,Sandra Bullock,The Blind Side,True
2009,2010,82,ACTRESS IN A LEADING ROLE,Helen Mirren,The Last Station,False
2009,2010,82,ACTRESS IN A LEADING ROLE,Carey Mulligan,An Education,False
2009,2010,82,ACTRESS IN A LEADING ROLE,Gabourey Sidibe,Precious: Based on the Novel 'Push' by Sapphire,False
2009,2010,82,ACTRESS IN A LEADING ROLE,Meryl Streep,Julie & Julia,False
2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Penélope Cruz,Nine,False
2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Vera Farmiga,Up in the Air,False
2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Maggie Gyllenhaal,Crazy Heart,False
2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Anna Kendrick,Up in the Air,False
2009,2010,82,ACTRESS IN A SUPPORTING ROLE,Mo'Nique,Precious: Based on the Novel 'Push' by Sapphire,True
2009,2010,82,ANIMATED FEATURE FILM,Henry Selick,Coraline,False
2009,2010,82,ANIMATED FEATURE FILM,Wes Anderson,Fantastic Mr. Fox,False
2009,2010,82,ANIMATED FEATURE FILM,John Musker and Ron Clements,The Princess and the Frog,False
2009,2010,82,ANIMATED FEATURE FILM,Tomm Moore,The Secret of Kells,False
2009,2010,82,ANIMATED FEATURE FILM,Pete Docter,Up,True
2009,2010,82,ART DIRECTION,Production Design: Rick Carter and Robert Stromberg; Set Decoration: Kim Sinclair,Avatar,True
2009,2010,82,ART DIRECTION,Production Design: Dave Warren and Anastasia Masaro; Set Decoration: Caroline Smith,The Imaginarium of Doctor Parnassus,False
2009,2010,82,ART DIRECTION,Production Design: John Myhre; Set Decoration: Gordon Sim,Nine,False
2009,2010,82,ART DIRECTION,Production Design: Sarah Greenwood; Set Decoration: Katie Spencer,Sherlock Holmes,False
2009,2010,82,ART DIRECTION,Production Design: Patrice Vermette; Set Decoration: Maggie Gray,The Young Victoria,False
2009,2010,82,CINEMATOGRAPHY,Mauro Fiore,Avatar,True
2009,2010,82,CINEMATOGRAPHY,Bruno Delbonnel,Harry Potter and the Half-Blood Prince,False
2009,2010,82,CINEMATOGRAPHY,Barry Ackroyd,The Hurt Locker,False
2009,2010,82,CINEMATOGRAPHY,Robert Richardson,Inglourious Basterds,False
2009,2010,82,CINEMATOGRAPHY,Christian Berger,The White Ribbon,False
2009,2010,82,COSTUME DESIGN,Janet Patterson,Bright Star,False
2009,2010,82,COSTUME DESIGN,Catherine Leterrier,Coco before Chanel,False
2009,2010,82,COSTUME DESIGN,Monique Prudhomme,The Imaginarium of Doctor Parnassus,False
2009,2010,82,COSTUME DESIGN,Colleen Atwood,Nine,False
2009,2010,82,COSTUME DESIGN,Sandy Powell,The Young Victoria,True
2009,2010,82,DIRECTING,James Cameron,Avatar,False
2009,2010,82,DIRECTING,Kathryn Bigelow,The Hurt Locker,True
2009,2010,82,DIRECTING,Quentin Tarantino,Inglourious Basterds,False
2009,2010,82,DIRECTING,Lee Daniels,Precious: Based on the Novel 'Push' by Sapphire,False
2009,2010,82,DIRECTING,Jason Reitman,Up in the Air,False
2009,2010,82,DOCUMENTARY (Feature),Anders Østergaard and Lise Lense-Møller,Burma VJ,False
2009,2010,82,DOCUMENTARY (Feature),Louie Psihoyos and Fisher Stevens,The Cove,True
2009,2010,82,DOCUMENTARY (Feature),Robert Kenner and Elise Pearlstein,"Food, Inc.",False
2009,2010,82,DOCUMENTARY (Feature),Judith Ehrlich and Rick Goldsmith,The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers,False
2009,2010,82,DOCUMENTARY (Feature),Rebecca Cammisa,Which Way Home,False
2009,2010,82,DOCUMENTARY (Short Subject),Jon Alpert and Matthew O'Neill,China's Unnatural Disaster: The Tears of Sichuan Province,False
2009,2010,82,DOCUMENTARY (Short Subject),Daniel Junge and Henry Ansbacher,The Last Campaign of Governor Booth Gardner,False
2009,2010,82,DOCUMENTARY (Short Subject),Steven Bognar and Julia Reichert,The Last Truck: Closing of a GM Plant,False
2009,2010,82,DOCUMENTARY (Short Subject),Roger Ross Williams and Elinor Burkett,Music by Prudence,True
2009,2010,82,DOCUMENTARY (Short Subject),Bartek Konopka and Anna Wydra,Rabbit à la Berlin,False
2009,2010,82,FILM EDITING,"Stephen Rivkin, John Refoua and James Cameron",Avatar,False
2009,2010,82,FILM EDITING,Julian Clarke,District 9,False
2009,2010,82,FILM EDITING,Bob Murawski and Chris Innis,The Hurt Locker,True
2009,2010,82,FILM EDITING,Sally Menke,Inglourious Basterds,False
2009,2010,82,FILM EDITING,Joe Klotz,Precious: Based on the Novel 'Push' by Sapphire,False
2009,2010,82,FOREIGN LANGUAGE FILM,Israel,Ajami,False
2009,2010,82,FOREIGN LANGUAGE FILM,Peru,The Milk of Sorrow,False
2009,2010,82,FOREIGN LANGUAGE FILM,France,A Prophet,False
2009,2010,82,FOREIGN LANGUAGE FILM,Argentina,The Secret in Their Eyes,True
2009,2010,82,FOREIGN LANGUAGE FILM,Germany,The White Ribbon,False
2009,2010,82,MAKEUP,Aldo Signoretti and Vittorio Sodano,Il Divo,False
2009,2010,82,MAKEUP,"Barney Burman, Mindy Hall and Joel Harlow",Star Trek,True
2009,2010,82,MAKEUP,Jon Henry Gordon and Jenny Shircore,The Young Victoria,False
2009,2010,82,MUSIC (Original Score),James Horner,Avatar,False
2009,2010,82,MUSIC (Original Score),Alexandre Desplat,Fantastic Mr. Fox,False
2009,2010,82,MUSIC (Original Score),Marco Beltrami and Buck Sanders,The Hurt Locker,False
2009,2010,82,MUSIC (Original Score),Hans Zimmer,Sherlock Holmes,False
2009,2010,82,MUSIC (Original Score),Michael Giacchino,Up,True
2009,2010,82,MUSIC (Original Song),Music and Lyric by Randy Newman,The Princess and the Frog,False
